,DBPath,correct_k,n_points,n_len1,n_len2,n_len3,n_len4,n_len5,n_len6,n_len7,KL,CH,Hartigan,CCC,Scott,Marriot,TrCovW,TraceW,Friedman,Rubin,Cindex,DB,Silhouette,Duda,PseudoT2,Beale,Ratkowsky,Ball,PtBiserial,Frey,McClain,Dunn,Hubert,SDindex,Dindex,SDbw
232,D:\Z - Saved SQL Databases\44OP-245597_JH_Winters_AHU_Reno\JobDB.mdf,55,173,6,0,0,0,0,435,,2,2,4,27,4,9,3,4,5,15,2,2,2,2,2,2,8,3,12,0,2,3,0,9,0,14
233,D:\Z - Saved SQL Databases\44OP-247050_GW23_Google_IV_14_20_21\JobDB.mdf,6,0,0,0,0,0,0,46,,5,13,5,13,3,3,3,3,12,8,3,5,3,2,2,2,4,3,4,0,2,5,0,5,0,14
234,D:\Z - Saved SQL Databases\_old_44OP-134749_ACC_JCP_Highland_Mall\JobDB.mdf,26,3,0,0,0,0,0,129,,17,5,4,30,4,4,3,4,30,23,2,4,2,2,2,2,3,3,4,0,2,4,0,9,0,29
235,D:\Z - Saved SQL Databases\44OP-260186_Seton_HL_Chiller\JobDB.mdf,13,28,4,1,0,0,0,34,,3,13,3,13,3,3,3,3,5,7,2,3,2,2,2,2,4,3,3,0,2,3,0,3,0,13
236,D:\Z - Saved SQL Databases\44OP-228664_UT_Welch_Hall_Reno\JobDB.mdf,156,141,16,0,0,0,0,843,,110,2,13,74,3,13,3,3,3,13,149,149,149,3,3,2,3,3,9,1,2,138,0,57,0,149
237,D:\Z - Saved SQL Databases\44OP-213878_TXSU_HP1\JobDB.mdf,91,162,149,33,5,0,0,792,,102,3,19,91,3,19,3,19,3,19,103,3,2,2,2,2,5,3,5,20,2,4,0,8,0,10
238,D:\Z - Saved SQL Databases\44OP-221756_ACC_Hayes_Ph2\JobDB.mdf,44,12,0,0,0,0,0,52,,9,9,9,18,7,4,4,9,33,9,34,2,2,2,2,2,5,3,8,15,2,2,0,7,0,11
239,D:\Z - Saved SQL Databases\44OP-231541_MTEM_2017\JobDB.mdf,90,106,2,0,0,0,0,743,,46,2,27,85,28,29,3,29,29,29,85,2,2,2,2,2,7,3,7,29,2,2,0,7,0,27
240,D:\Z - Saved SQL Databases\44OP-260688_HCA_NWMC_Boiler_Rep\JobDB.mdf,8,0,0,0,0,0,0,32,,12,17,10,17,11,5,4,4,12,12,17,13,13,2,2,2,5,3,9,3,2,12,0,10,0,17
241,D:\Z - Saved SQL Databases\44OP-245696_TXSU_LBJ_Student_Center_Expansion\JobDB.mdf,22,40,2,0,0,0,0,174,,18,5,13,19,5,5,3,13,18,18,2,2,2,2,2,2,2,3,13,0,2,9,0,5,0,17
242,D:\Z - Saved SQL Databases\44OP-237860_Intel_AN4_AVC_Lab\JobDB.mdf,16,1,0,0,0,0,0,31,,3,3,3,9,3,3,3,3,16,3,16,3,3,2,2,2,3,3,3,1,2,3,0,3,0,13
243,D:\Z - Saved SQL Databases\44OP-223240 GW23 Flower Child\JobDB.mdf,10,0,0,0,0,0,0,10,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
244,D:\Z - Saved SQL Databases\44OP-237617_GW23_Google_Phase_3_21_23\JobDB.mdf,39,84,2,0,0,0,0,129,,17,2,6,26,3,3,3,3,24,20,4,2,2,2,2,2,2,3,2,0,2,2,0,6,0,18
245,D:\Z - Saved SQL Databases\44OP-220099_TAMU_CT_Bldg3\JobDB.mdf,81,111,45,0,0,0,0,441,,26,2,41,16,3,4,3,3,42,8,5,2,2,2,2,2,3,3,8,0,2,2,0,8,0,41
246,D:\Z - Saved SQL Databases\44OP-234662_MTEM_AHU-9_FF\JobDB.mdf,4,3,0,0,0,0,0,50,,3,3,3,3,3,5,3,3,5,3,10,3,2,2,2,2,4,3,3,5,2,3,0,3,0,3
247,D:\Z - Saved SQL Databases\44OP-211506_TFC_SFA_DOAU_REPLACEMENT\JobDB.mdf,76,75,0,0,0,0,0,297,,2,3,73,83,74,11,3,11,74,78,2,3,2,2,2,2,4,3,13,82,2,11,0,12,0,82
248,D:\Z - Saved SQL Databases\44OP-246935_ACC_Highland_Mall_Garage\JobDB.mdf,2,0,0,0,0,0,0,14,,3,8,3,7,7,3,3,3,8,8,3,6,6,2,2,2,5,3,3,1,2,6,0,3,0,9
249,D:\Z - Saved SQL Databases\44OP-258960_Seton_Luling_RTU-5\JobDB.mdf,14,5,0,0,0,0,0,14,,5,9,5,7,8,3,3,3,9,7,3,5,4,2,2,2,4,3,4,0,2,9,0,4,0,7
250,D:\Z - Saved SQL Databases\44OP-258957_TXSU_FCS_Vivarium\JobDB.mdf,23,8,0,0,0,0,0,42,,5,8,3,8,3,3,3,3,15,5,15,5,2,2,2,3,3,3,3,0,2,2,0,5,0,13
251,D:\Z - Saved SQL Databases\44OP-214947_TFC_WPC_Elevator_DM_CO3\JobDB.mdf,9,2,1,0,0,0,0,35,,7,9,3,9,3,3,3,3,6,7,2,3,3,2,2,2,3,3,3,0,2,7,0,3,0,15
252,D:\Z - Saved SQL Databases\44OP-215972_ACC_RoundRock_OLD\JobDB.mdf,105,177,9,0,0,0,0,615,,75,2,17,90,18,18,3,21,19,21,96,2,2,2,2,2,5,3,6,19,2,2,0,8,0,17
253,D:\Z - Saved SQL Databases\44OP-259329-TFC_DROC_2018_DM\JobDB.mdf,2,0,0,0,0,0,0,18,,6,6,4,2,4,4,3,4,10,6,10,2,10,2,2,2,5,3,4,1,2,10,0,9,0,9
254,D:\Z - Saved SQL Databases\44OP-232590_ACC_Highland_Phase_II\JobDB.mdf,166,437,28,0,0,0,0,1042,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
255,D:\Z - Saved SQL Databases\44OP-226688 GW23 North Italia\JobDB.mdf,3,0,0,0,0,0,0,16,,4,12,4,2,13,4,3,4,13,4,2,14,14,2,2,2,4,3,4,1,2,14,0,8,0,14
